time,an_x,an_y,an_z,wn_x,wn_y,wn_z,esti_x,esti_y,esti_z,esti_a,esti_b,esti_c
0.989999,0.005400,-0.007584,-0.002584,-0.036871,0.002943,-0.052782,0.004276,-0.000346,0.001321,-0.018242,-0.050689,-0.010183
0.994999,0.005402,-0.007552,-0.002584,-0.036724,0.002931,-0.052782,0.004305,-0.000348,0.001331,-0.018426,-0.050674,-0.010447
1.000999,0.005347,-0.010496,-0.007374,-0.050665,-0.057613,0.008029,0.004340,-0.000351,0.001343,-0.018730,-0.051020,-0.010399
1.005999,0.005298,-0.010453,-0.007374,-0.050423,-0.057362,0.008029,0.004370,-0.000353,0.001353,-0.018982,-0.051306,-0.010359
1.010999,0.005249,-0.010410,-0.007374,-0.050222,-0.057133,0.008029,0.004399,-0.000356,0.001363,-0.019233,-0.051592,-0.010319
1.015999,0.005200,-0.010367,-0.007374,-0.050021,-0.056905,0.008029,0.004429,-0.000359,0.001372,-0.019483,-0.051877,-0.010279
1.020999,-0.001960,0.009364,0.003392,0.042560,0.037488,0.008009,0.004458,-0.000362,0.001381,-0.019270,-0.051689,-0.010239
1.025999,-0.001928,0.009327,0.003392,0.042390,0.037338,0.008009,0.004488,-0.000365,0.001391,-0.019059,-0.051502,-0.010199
1.030999,-0.001896,0.009291,0.003392,0.042220,0.037189,0.008009,0.004518,-0.000367,0.001400,-0.018847,-0.051317,-0.010159
1.036999,0.026019,0.018187,0.015992,0.083869,-0.215227,0.008048,0.004553,-0.000370,0.001412,-0.018344,-0.052608,-0.010110
1.043000,0.025799,0.018101,0.015993,0.083467,-0.214195,0.008047,0.004590,-0.000372,0.001425,-0.017843,-0.053893,-0.010062
1.048000,0.025616,0.018030,0.015993,0.083066,-0.213242,0.008046,0.004622,-0.000373,0.001435,-0.017428,-0.054959,-0.010022
1.054000,0.025397,0.017945,0.015994,0.082736,-0.212316,0.008046,0.004660,-0.000374,0.001449,-0.016932,-0.056233,-0.009974
1.059000,0.004400,0.003015,0.004601,-0.048071,-0.053098,0.068759,0.004693,-0.000374,0.001460,-0.017172,-0.056499,-0.009630
1.064000,0.004355,0.003056,0.004601,-0.047879,-0.052886,0.068759,0.004726,-0.000374,0.001472,-0.017411,-0.056763,-0.009286
1.069000,0.004310,0.003097,0.004601,-0.047687,-0.052675,0.068759,0.004758,-0.000374,0.001483,-0.017650,-0.057026,-0.008942
1.074000,0.004265,0.003137,0.004600,-0.047496,-0.052464,0.068759,0.004791,-0.000375,0.001495,-0.017887,-0.057289,-0.008598
1.080000,-0.014249,0.006102,-0.010391,0.027321,0.034463,0.008028,0.004830,-0.000374,0.001509,-0.017723,-0.057082,-0.008550
1.085000,-0.014220,0.006078,-0.010391,0.027189,0.034272,0.008028,0.004863,-0.000374,0.001521,-0.017587,-0.056911,-0.008510
1.090000,-0.014191,0.006055,-0.010391,0.027080,0.034136,0.008028,0.004895,-0.000374,0.001532,-0.017452,-0.056740,-0.008470
1.095000,0.037693,0.003106,0.027390,-0.047617,-0.208795,0.007967,0.004927,-0.000373,0.001543,-0.017690,-0.057784,-0.008430
1.100000,0.037515,0.003146,0.027390,-0.047426,-0.207961,0.007966,0.004960,-0.000373,0.001555,-0.017927,-0.058824,-0.008390
1.105000,0.037337,0.003187,0.027390,-0.047237,-0.207130,0.007965,0.004994,-0.000372,0.001568,-0.018163,-0.059859,-0.008350
1.108999,0.037195,0.003219,0.027391,-0.047097,-0.206329,0.007964,0.005022,-0.000372,0.001579,-0.018352,-0.060685,-0.008319
1.113999,-0.016652,0.006194,0.016554,0.027717,0.045453,-0.052763,0.005057,-0.000371,0.001592,-0.018213,-0.060457,-0.008582
1.120000,-0.016605,0.006166,0.016554,0.027608,0.045298,-0.052763,0.005099,-0.000369,0.001610,-0.018048,-0.060186,-0.008899
1.123999,-0.016574,0.006147,0.016554,0.027473,0.045029,-0.052763,0.005126,-0.000369,0.001621,-0.017938,-0.060006,-0.009110
1.128999,-0.016536,0.006124,0.016554,0.027387,0.044912,-0.052763,0.005160,-0.000367,0.001636,-0.017801,-0.059781,-0.009374
1.133999,0.025272,0.000124,-0.000169,-0.000771,-0.151039,0.008028,0.005194,-0.000366,0.001652,-0.017805,-0.060536,-0.009334
1.138999,0.025143,0.000124,-0.000168,-0.000768,-0.150436,0.008028,0.005229,-0.000365,0.001667,-0.017808,-0.061288,-0.009294
1.143999,0.025015,0.000125,-0.000168,-0.000765,-0.149835,0.008028,0.005264,-0.000363,0.001682,-0.017812,-0.062038,-0.009253
1.148999,0.024887,0.000126,-0.000167,-0.000762,-0.149236,0.008028,0.005300,-0.000362,0.001698,-0.017816,-0.062784,-0.009213
1.153999,-0.013436,0.029911,0.023737,0.199400,0.030355,0.008094,0.005336,-0.000360,0.001713,-0.016819,-0.062632,-0.009173
1.158999,-0.013410,0.029741,0.023737,0.198603,0.030234,0.008093,0.005372,-0.000357,0.001729,-0.015826,-0.062481,-0.009132
1.162999,-0.013389,0.029605,0.023737,0.197857,0.030088,0.008093,0.005400,-0.000355,0.001743,-0.015035,-0.062360,-0.009100
1.168999,-0.013358,0.029402,0.023738,0.197130,0.030044,0.008092,0.005442,-0.000350,0.001763,-0.013852,-0.062180,-0.009051
1.173999,0.035018,0.012568,-0.012136,0.057675,-0.196955,0.008026,0.005478,-0.000346,0.001781,-0.013564,-0.063165,-0.009011
1.178999,0.034850,0.012519,-0.012136,0.057445,-0.196168,0.008025,0.005514,-0.000341,0.001798,-0.013276,-0.064146,-0.008971
1.183999,0.034683,0.012470,-0.012135,0.057216,-0.195384,0.008025,0.005551,-0.000336,0.001815,-0.012990,-0.065123,-0.008931
1.188999,-0.009032,0.005868,-0.007391,0.026198,0.009893,0.008025,0.005588,-0.000330,0.001832,-0.012859,-0.065073,-0.008891
1.194999,-0.009022,0.005841,-0.007391,0.026094,0.009880,0.008025,0.005633,-0.000324,0.001851,-0.012703,-0.065014,-0.008843
1.198999,-0.009015,0.005824,-0.007391,0.025967,0.009780,0.008025,0.005662,-0.000319,0.001864,-0.012599,-0.064975,-0.008811
1.203999,-0.009007,0.005801,-0.007391,0.025885,0.009775,0.008025,0.005699,-0.000313,0.001880,-0.012469,-0.064926,-0.008771
1.208999,0.012416,-0.006152,-0.003173,-0.030292,-0.151537,0.068830,0.005736,-0.000308,0.001896,-0.012621,-0.065684,-0.008426
1.213999,0.012287,-0.006126,-0.003172,-0.030171,-0.150931,0.068830,0.005773,-0.000302,0.001912,-0.012772,-0.066438,-0.008082
1.218999,0.012158,-0.006101,-0.003172,-0.030050,-0.150328,0.068830,0.005810,-0.000297,0.001928,-0.012922,-0.067190,-0.007738
1.223999,0.012030,-0.006075,-0.003172,-0.029930,-0.149727,0.068830,0.005848,-0.000291,0.001944,-0.013072,-0.067939,-0.007394
1.228999,-0.011276,0.018958,0.016559,0.148224,0.081081,0.008083,0.005885,-0.000286,0.001960,-0.012330,-0.067533,-0.007354
1.233999,-0.011207,0.018831,0.016559,0.147632,0.080757,0.008083,0.005923,-0.000280,0.001976,-0.011592,-0.067129,-0.007313
1.238999,-0.011138,0.018705,0.016559,0.147042,0.080435,0.008083,0.005960,-0.000273,0.001993,-0.010857,-0.066727,-0.007273
1.243999,-0.011069,0.018579,0.016559,0.146454,0.080113,0.008083,0.005997,-0.000266,0.002010,-0.010125,-0.066327,-0.007232
1.249999,-0.003814,0.002929,-0.003791,0.073211,0.046191,0.008083,0.006041,-0.000258,0.002030,-0.009686,-0.066049,-0.007184
1.254999,-0.003775,0.002867,-0.003791,0.072907,0.045992,0.008083,0.006077,-0.000251,0.002048,-0.009321,-0.065820,-0.007143
1.259999,-0.003736,0.002805,-0.003791,0.072615,0.045808,0.008083,0.006113,-0.000243,0.002065,-0.008958,-0.065590,-0.007103
1.264999,-0.020404,0.016568,0.003374,0.015560,0.123967,0.007944,0.006150,-0.000236,0.002082,-0.008880,-0.064971,-0.007063
1.270999,-0.020277,0.016552,0.003374,0.015548,0.123449,0.007945,0.006192,-0.000226,0.002102,-0.008787,-0.064230,-0.007016
1.275999,-0.020172,0.016539,0.003374,0.015424,0.122880,0.007946,0.006227,-0.000218,0.002120,-0.008710,-0.063616,-0.006976
1.279999,-0.020088,0.016529,0.003374,0.015313,0.122412,0.007947,0.006255,-0.000210,0.002133,-0.008648,-0.063126,-0.006944
1.284999,-0.015213,-0.007940,0.001586,-0.099364,0.099641,0.007947,0.006289,-0.000202,0.002151,-0.009145,-0.062628,-0.006904
1.289999,-0.015128,-0.007856,0.001587,-0.098967,0.099243,0.007947,0.006323,-0.000193,0.002168,-0.009640,-0.062131,-0.006865
1.293999,-0.015060,-0.007788,0.001587,-0.098621,0.098869,0.007947,0.006350,-0.000186,0.002182,-0.010035,-0.061736,-0.006833
1.298999,-0.014976,-0.007704,0.001587,-0.098256,0.098531,0.007948,0.006383,-0.000178,0.002200,-0.010526,-0.061243,-0.006793
1.303999,-0.011951,-0.000465,-0.007394,-0.064314,0.023605,0.007959,0.006415,-0.000169,0.002217,-0.010847,-0.061125,-0.006753
1.308999,-0.011931,-0.000410,-0.007394,-0.064057,0.023511,0.007959,0.006448,-0.000161,0.002234,-0.011168,-0.061008,-0.006713
1.313999,-0.011911,-0.000355,-0.007394,-0.063801,0.023417,0.007960,0.006480,-0.000153,0.002251,-0.011487,-0.060891,-0.006674
1.318999,-0.011891,-0.000301,-0.007394,-0.063546,0.023324,0.007960,0.006512,-0.000145,0.002268,-0.011804,-0.060774,-0.006634
1.323999,0.002444,0.014560,-0.005585,0.127718,-0.043964,0.068880,0.006544,-0.000136,0.002285,-0.011166,-0.060994,-0.006289
1.329999,0.002399,0.014430,-0.005585,0.127160,-0.043762,0.068880,0.006582,-0.000126,0.002305,-0.010403,-0.061256,-0.005876
1.334999,0.002362,0.014321,-0.005585,0.126598,-0.043578,0.068880,0.006614,-0.000116,0.002321,-0.009770,-0.061474,-0.005532
1.340999,0.011253,0.014912,-0.001983,0.007883,-0.085330,0.007958,0.006652,-0.000105,0.002341,-0.009723,-0.061986,-0.005484
1.345999,0.011181,0.014905,-0.001982,0.007796,-0.084946,0.007957,0.006685,-0.000095,0.002357,-0.009684,-0.062411,-0.005444
1.350999,0.011108,0.014898,-0.001982,0.007765,-0.084607,0.007957,0.006717,-0.000084,0.002373,-0.009645,-0.062834,-0.005404
1.355999,0.011036,0.014892,-0.001982,0.007734,-0.084269,0.007956,0.006750,-0.000074,0.002389,-0.009606,-0.063255,-0.005365
1.359999,-0.003974,-0.014442,0.021962,-0.008080,-0.013920,0.008090,0.006777,-0.000065,0.002402,-0.009638,-0.063311,-0.005332
1.365999,-0.003989,-0.014433,0.021962,-0.008150,-0.013824,0.008091,0.006816,-0.000052,0.002423,-0.009687,-0.063394,-0.005284
1.370999,-0.004000,-0.014426,0.021962,-0.008063,-0.013783,0.008091,0.006849,-0.000042,0.002440,-0.009728,-0.063463,-0.005243
1.375999,-0.004012,-0.014419,0.021962,-0.008032,-0.013728,0.008091,0.006882,-0.000033,0.002458,-0.009768,-0.063532,-0.005203
1.380999,0.009184,0.004720,-0.007371,0.020823,-0.014820,0.008013,0.006915,-0.000023,0.002476,-0.009664,-0.063606,-0.005163
1.386999,0.009169,0.004699,-0.007371,0.020741,-0.014784,0.008013,0.006954,-0.000011,0.002498,-0.009539,-0.063694,-0.005115
1.391999,0.009157,0.004681,-0.007371,0.020640,-0.014691,0.008013,0.006988,-0.000002,0.002516,-0.009436,-0.063768,-0.005075
1.396999,0.023988,-0.000159,0.006421,0.058707,-0.144949,0.008091,0.007021,0.000008,0.002534,-0.009143,-0.064493,-0.005034
1.401999,0.023865,-0.000209,0.006421,0.058472,-0.144370,0.008092,0.007056,0.000018,0.002552,-0.008850,-0.065214,-0.004994
1.406999,0.023741,-0.000259,0.006422,0.058238,-0.143794,0.008093,0.007091,0.000028,0.002570,-0.008559,-0.065933,-0.004953
1.411999,0.023619,-0.000309,0.006422,0.058005,-0.143219,0.008093,0.007126,0.000038,0.002588,-0.008269,-0.066650,-0.004913
1.416999,-0.003905,0.011576,0.020761,0.113708,0.046551,-0.052707,0.007162,0.000048,0.002607,-0.007700,-0.066417,-0.005176
1.421999,-0.003865,0.011479,0.020761,0.113254,0.046364,-0.052707,0.007197,0.000058,0.002626,-0.007134,-0.066185,-0.005440
1.426999,-0.003825,0.011382,0.020761,0.112801,0.046179,-0.052707,0.007233,0.000069,0.002646,-0.006570,-0.065954,-0.005703
1.431999,-0.003786,0.011285,0.020761,0.112350,0.045994,-0.052707,0.007269,0.000080,0.002666,-0.006008,-0.065724,-0.005967
1.436999,0.002141,-0.014462,-0.004381,-0.008418,-0.103346,0.008098,0.007304,0.000091,0.002686,-0.006051,-0.066241,-0.005926
1.441999,0.002053,-0.014455,-0.004381,-0.008385,-0.102933,0.008098,0.007339,0.000101,0.002706,-0.006092,-0.066756,-0.005886
1.446999,0.001965,-0.014448,-0.004381,-0.008352,-0.102521,0.008099,0.007375,0.000111,0.002727,-0.006134,-0.067268,-0.005845
1.451999,0.001878,-0.014440,-0.004381,-0.008319,-0.102111,0.008100,0.007411,0.000121,0.002747,-0.006176,-0.067779,-0.005805
1.456999,-0.032168,-0.006623,0.006357,-0.032385,0.118284,0.008021,0.007446,0.000130,0.002767,-0.006338,-0.067187,-0.005765
1.461999,-0.032067,-0.006595,0.006358,-0.032256,0.117812,0.008021,0.007480,0.000140,0.002787,-0.006499,-0.066598,-0.005725
1.466999,-0.031967,-0.006568,0.006358,-0.032127,0.117342,0.008022,0.007514,0.000149,0.002807,-0.006660,-0.066011,-0.005685
1.471999,-0.031867,-0.006540,0.006358,-0.031999,0.116873,0.008022,0.007547,0.000158,0.002828,-0.006820,-0.065427,-0.005645
1.476999,-0.032412,0.009592,0.005158,0.043618,0.058659,0.008029,0.007579,0.000167,0.002849,-0.006602,-0.065134,-0.005604
1.481999,-0.032362,0.009554,0.005158,0.043444,0.058426,0.008028,0.007610,0.000176,0.002869,-0.006384,-0.064842,-0.005564
1.486999,-0.032313,0.009517,0.005158,0.043270,0.058193,0.008028,0.007640,0.000186,0.002890,-0.006168,-0.064551,-0.005524
1.491999,0.011282,-0.006577,0.001616,-0.092982,-0.146191,0.007959,0.007670,0.000195,0.002911,-0.006633,-0.065282,-0.005484
1.497999,0.011132,-0.006482,0.001616,-0.092561,-0.145532,0.007959,0.007707,0.000206,0.002937,-0.007188,-0.066155,-0.005437
1.502999,0.011008,-0.006403,0.001617,-0.092167,-0.144908,0.007959,0.007738,0.000216,0.002958,-0.007649,-0.066879,-0.005397
1.507999,0.010885,-0.006324,0.001617,-0.091798,-0.144329,0.007959,0.007769,0.000225,0.002979,-0.008108,-0.067601,-0.005357
1.513999,-0.011870,-0.006884,0.019557,-0.033521,0.023102,-0.052769,0.007806,0.000235,0.003005,-0.008309,-0.067462,-0.005674
1.517999,-0.011854,-0.006861,0.019557,-0.033363,0.022940,-0.052769,0.007830,0.000242,0.003022,-0.008443,-0.067371,-0.005885
1.523999,-0.011830,-0.006827,0.019557,-0.033254,0.022919,-0.052768,0.007867,0.000252,0.003049,-0.008642,-0.067233,-0.006201
1.528999,-0.011811,-0.006798,0.019557,-0.033096,0.022783,-0.052768,0.007897,0.000261,0.003072,-0.008808,-0.067119,-0.006465
1.533999,0.009725,-0.018649,0.025573,-0.149302,-0.017204,-0.052849,0.007927,0.000269,0.003096,-0.009554,-0.067205,-0.006729
1.538999,0.009710,-0.018521,0.025573,-0.148705,-0.017136,-0.052850,0.007957,0.000276,0.003120,-0.010298,-0.067291,-0.006994
1.544999,0.009692,-0.018369,0.025573,-0.148061,-0.017090,-0.052850,0.007994,0.000285,0.003150,-0.011186,-0.067394,-0.007311
1.550999,0.013802,0.010325,0.013596,0.047057,-0.097199,0.008024,0.008031,0.000293,0.003181,-0.010904,-0.067977,-0.007263
1.554999,0.013736,0.010293,0.013596,0.046830,-0.096785,0.008024,0.008056,0.000299,0.003201,-0.010716,-0.068364,-0.007230
1.559999,0.013653,0.010253,0.013596,0.046681,-0.096449,0.008024,0.008087,0.000306,0.003228,-0.010483,-0.068846,-0.007190
1.564999,0.013571,0.010213,0.013597,0.046495,-0.096064,0.008024,0.008119,0.000314,0.003254,-0.010251,-0.069326,-0.007150
1.568999,-0.035424,-0.006566,0.029111,0.028700,0.193826,0.068877,0.008145,0.000320,0.003276,-0.010136,-0.068551,-0.006875
1.573999,-0.035258,-0.006591,0.029111,0.028561,0.193184,0.068876,0.008176,0.000327,0.003303,-0.009993,-0.067585,-0.006530
1.578999,-0.035093,-0.006615,0.029112,0.028446,0.192413,0.068875,0.008206,0.000335,0.003332,-0.009851,-0.066623,-0.006186
1.583999,-0.034928,-0.006640,0.029112,0.028332,0.191644,0.068874,0.008235,0.000342,0.003361,-0.009709,-0.065665,-0.005842
1.587999,-0.012117,-0.009013,-0.003798,-0.043603,0.024316,0.008023,0.008258,0.000348,0.003384,-0.009883,-0.065568,-0.005810
1.592999,-0.012096,-0.008976,-0.003798,-0.043463,0.024265,0.008024,0.008286,0.000355,0.003413,-0.010101,-0.065446,-0.005769
1.598999,-0.012071,-0.008932,-0.003798,-0.043288,0.024194,0.008024,0.008320,0.000363,0.003448,-0.010360,-0.065301,-0.005721
1.603999,-0.012051,-0.008895,-0.003798,-0.043082,0.024052,0.008024,0.008347,0.000369,0.003478,-0.010576,-0.065181,-0.005681
1.608999,-0.014419,0.001931,-0.000211,-0.052940,0.035125,-0.113627,0.008375,0.000375,0.003507,-0.010841,-0.065005,-0.006249
1.614999,-0.014383,0.001985,-0.000211,-0.052679,0.035011,-0.113627,0.008407,0.000383,0.003541,-0.011157,-0.064795,-0.006931
1.618999,-0.014359,0.002021,-0.000211,-0.052525,0.034791,-0.113627,0.008428,0.000388,0.003565,-0.011367,-0.064656,-0.007386
1.624999,-0.014324,0.002075,-0.000211,-0.052258,0.034732,-0.113626,0.008460,0.000396,0.003599,-0.011680,-0.064448,-0.008067
1.630999,-0.036872,0.005646,-0.000835,0.025168,0.201403,0.008012,0.008490,0.000403,0.003634,-0.011529,-0.063239,-0.008019
1.635999,-0.036701,0.005624,-0.000834,0.025046,0.200460,0.008012,0.008515,0.000410,0.003663,-0.011404,-0.062237,-0.007979
1.640999,-0.036530,0.005603,-0.000834,0.024946,0.199659,0.008012,0.008538,0.000417,0.003692,-0.011279,-0.061239,-0.007939
1.645999,0.007729,0.009699,-0.001387,0.104946,-0.068752,0.008089,0.008561,0.000424,0.003721,-0.010755,-0.061582,-0.007899
1.651999,0.007658,0.009592,-0.001387,0.104479,-0.068451,0.008089,0.008589,0.000433,0.003756,-0.010128,-0.061993,-0.007850
1.656999,0.007600,0.009502,-0.001387,0.104025,-0.068149,0.008089,0.008613,0.000440,0.003785,-0.009608,-0.062334,-0.007810
1.661999,0.007542,0.009414,-0.001386,0.103609,-0.067877,0.008089,0.008637,0.000448,0.003814,-0.009090,-0.062673,-0.007769
1.666999,0.003923,0.009972,-0.017558,0.045446,-0.050912,0.068814,0.008660,0.000456,0.003842,-0.008862,-0.062928,-0.007425
1.671999,0.003879,0.009933,-0.017558,0.045265,-0.050709,0.068814,0.008684,0.000465,0.003870,-0.008636,-0.063181,-0.007081
1.675999,0.003845,0.009902,-0.017558,0.045083,-0.050532,0.068814,0.008704,0.000471,0.003892,-0.008456,-0.063383,-0.006806
1.680999,0.003802,0.009864,-0.017558,0.044940,-0.050344,0.068814,0.008728,0.000480,0.003920,-0.008231,-0.063635,-0.006462
1.685999,-0.003952,0.021757,-0.008586,0.100873,0.046847,-0.052777,0.008752,0.000489,0.003947,-0.007727,-0.063401,-0.006726
1.689999,-0.003920,0.021688,-0.008586,0.100469,0.046682,-0.052777,0.008771,0.000497,0.003968,-0.007325,-0.063214,-0.006937
1.694999,-0.003880,0.021603,-0.008586,0.100150,0.046510,-0.052777,0.008795,0.000507,0.003995,-0.006824,-0.062982,-0.007201
1.699999,-0.003840,0.021517,-0.008585,0.099750,0.046324,-0.052776,0.008819,0.000518,0.004021,-0.006325,-0.062750,-0.007465
1.704999,0.005696,0.014921,-0.013965,0.007957,-0.059236,0.007955,0.008843,0.000529,0.004048,-0.006285,-0.063046,-0.007425
1.709999,0.005645,0.014914,-0.013964,0.007925,-0.058999,0.007954,0.008867,0.000540,0.004073,-0.006246,-0.063341,-0.007385
1.714999,0.005595,0.014908,-0.013964,0.007894,-0.058763,0.007954,0.008892,0.000552,0.004099,-0.006206,-0.063635,-0.007345
1.720999,-0.006921,0.008345,-0.012180,-0.022897,0.060841,0.007948,0.008921,0.000567,0.004129,-0.006344,-0.063270,-0.007298
1.725999,-0.006870,0.008365,-0.012180,-0.022837,0.060571,0.007948,0.008945,0.000579,0.004154,-0.006458,-0.062967,-0.007258
1.730999,-0.006818,0.008384,-0.012180,-0.022745,0.060329,0.007948,0.008968,0.000592,0.004178,-0.006572,-0.062665,-0.007218
1.736999,-0.006756,0.008408,-0.012180,-0.022604,0.060066,0.007948,0.008997,0.000607,0.004207,-0.006707,-0.062305,-0.007170
1.740999,-0.016922,0.004248,0.002780,-0.042227,0.046804,0.007956,0.009015,0.000617,0.004226,-0.006876,-0.062118,-0.007139
1.745999,-0.016882,0.004284,0.002780,-0.042042,0.046681,0.007956,0.009038,0.000631,0.004250,-0.007086,-0.061884,-0.007099
1.750999,-0.016842,0.004319,0.002781,-0.041874,0.046495,0.007957,0.009061,0.000644,0.004274,-0.007296,-0.061652,-0.007059
1.754999,-0.016810,0.004348,0.002781,-0.041756,0.046283,0.007957,0.009079,0.000654,0.004294,-0.007463,-0.061467,-0.007027
1.759999,-0.002417,0.007366,0.015970,-0.027626,0.039632,0.007949,0.009101,0.000668,0.004318,-0.007601,-0.061269,-0.006987
1.765999,-0.002377,0.007394,0.015970,-0.027466,0.039451,0.007949,0.009127,0.000684,0.004348,-0.007766,-0.061032,-0.006940
1.770999,-0.002343,0.007418,0.015970,-0.027383,0.039284,0.007949,0.009149,0.000698,0.004373,-0.007903,-0.060836,-0.006900
1.775999,-0.002310,0.007441,0.015970,-0.027274,0.039127,0.007950,0.009171,0.000712,0.004399,-0.008039,-0.060640,-0.006860
1.780999,0.006706,0.018791,-0.016361,0.026234,-0.003205,-0.052841,0.009192,0.000726,0.004425,-0.007908,-0.060656,-0.007124
1.785999,0.006704,0.018769,-0.016361,0.026129,-0.003192,-0.052841,0.009214,0.000741,0.004450,-0.007777,-0.060672,-0.007389
1.791999,0.006701,0.018742,-0.016360,0.026075,-0.003203,-0.052841,0.009241,0.000760,0.004480,-0.007621,-0.060691,-0.007706
1.795999,-0.021973,0.000184,-0.001417,-0.000401,0.131294,-0.052777,0.009259,0.000772,0.004499,-0.007622,-0.060166,-0.007917
1.800999,-0.021861,0.000184,-0.001417,-0.000398,0.130852,-0.052777,0.009280,0.000788,0.004524,-0.007624,-0.059512,-0.008181
1.805999,-0.021750,0.000185,-0.001415,-0.000397,0.130329,-0.052777,0.009301,0.000803,0.004548,-0.007626,-0.058860,-0.008445
1.810999,-0.021639,0.000185,-0.001415,-0.000395,0.129808,-0.052777,0.009322,0.000819,0.004573,-0.007628,-0.058211,-0.008708
1.815999,-0.001304,0.010920,0.004593,0.049922,-0.026378,-0.052769,0.009342,0.000835,0.004597,-0.007379,-0.058343,-0.008972
1.820999,-0.001327,0.010877,0.004593,0.049722,-0.026272,-0.052769,0.009362,0.000851,0.004622,-0.007130,-0.058474,-0.009236
1.825999,-0.001349,0.010835,0.004593,0.049524,-0.026167,-0.052769,0.009382,0.000867,0.004646,-0.006882,-0.058605,-0.009500
1.830999,-0.001371,0.010792,0.004593,0.049326,-0.026063,-0.052769,0.009403,0.000884,0.004671,-0.006636,-0.058735,-0.009764
1.835999,-0.023460,-0.007141,-0.001416,-0.034770,0.077562,-0.052769,0.009422,0.000900,0.004696,-0.006810,-0.058348,-0.010028
1.840999,-0.023394,-0.007111,-0.001416,-0.034631,0.077253,-0.052769,0.009442,0.000917,0.004721,-0.006983,-0.057961,-0.010292
1.846999,-0.023315,-0.007075,-0.001416,-0.034492,0.076971,-0.052769,0.009464,0.000936,0.004751,-0.007190,-0.057500,-0.010608
1.852999,-0.023236,-0.007040,-0.001416,-0.034327,0.076602,-0.052769,0.009485,0.000956,0.004780,-0.007396,-0.057040,-0.010925
1.856999,0.013830,0.001889,-0.002578,0.068372,-0.097334,-0.052708,0.009499,0.000968,0.004800,-0.007122,-0.057429,-0.011136
1.861999,0.013747,0.001831,-0.002578,0.068106,-0.096997,-0.052708,0.009517,0.000984,0.004825,-0.006782,-0.057914,-0.011399
1.866999,0.013664,0.001772,-0.002578,0.067833,-0.096610,-0.052708,0.009536,0.001001,0.004849,-0.006443,-0.058397,-0.011663
