time,esti_x,esti_y,esti_z,esti_a,esti_b,esti_c
10.547009,-0.479866,0.001903,-9.110736,0.044574,-0.105751,-0.080339
10.561009,-0.481543,0.001743,-9.134976,0.043944,-0.106446,-0.080252
10.576010,-0.483339,0.001579,-9.160985,0.043272,-0.107190,-0.081071
10.591010,-0.485135,0.001426,-9.187028,0.042599,-0.107935,-0.081890
10.605010,-0.486810,0.001289,-9.211365,0.042823,-0.108631,-0.082652
10.620010,-0.488605,0.001146,-9.237476,0.043062,-0.108465,-0.082557
10.635011,-0.490402,0.001000,-9.263638,0.042387,-0.109210,-0.082464
10.649011,-0.492081,0.000860,-9.288102,0.041758,-0.109905,-0.082377
10.664011,-0.493883,0.000702,-9.314362,0.041996,-0.110652,-0.082283
10.679011,-0.495684,0.000534,-9.340663,0.043147,-0.111399,-0.083098
10.693011,-0.497357,0.000365,-9.365247,0.044221,-0.112096,-0.083859
10.708012,-0.499145,0.000172,-9.391633,0.043550,-0.111017,-0.083765
10.723012,-0.500935,-0.000034,-9.418076,0.042879,-0.110850,-0.084583
10.737012,-0.502606,-0.000240,-9.442806,0.043103,-0.110694,-0.085345
10.752012,-0.504397,-0.000473,-9.469357,0.043344,-0.110528,-0.086162
10.767013,-0.506192,-0.000721,-9.495955,0.042672,-0.111272,-0.086981
10.781013,-0.507873,-0.000966,-9.520817,0.043744,-0.111970,-0.086891
10.796013,-0.509678,-0.001242,-9.547500,0.043071,-0.111803,-0.086797
10.811013,-0.511490,-0.001532,-9.574232,0.042399,-0.111636,-0.086704
10.825013,-0.513186,-0.001816,-9.599227,0.042625,-0.111481,-0.088317
10.840014,-0.515010,-0.002130,-9.626048,0.042864,-0.111315,-0.088221
10.855014,-0.516843,-0.002455,-9.652905,0.043103,-0.111150,-0.088126
10.870014,-0.518687,-0.002788,-9.679792,0.042430,-0.111894,-0.088945
10.884014,-0.520414,-0.003106,-9.704916,0.042655,-0.110888,-0.088855
10.899014,-0.522269,-0.003456,-9.731872,0.042895,-0.110722,-0.089672
10.914015,-0.524137,-0.003816,-9.758869,0.043136,-0.110556,-0.090488
10.928015,-0.525891,-0.004157,-9.784101,0.043358,-0.111252,-0.090400
10.943015,-0.527776,-0.004523,-9.811159,0.044507,-0.112000,-0.090304
10.958015,-0.529664,-0.004891,-9.838240,0.045656,-0.112748,-0.090207
10.972015,-0.531430,-0.005233,-9.863533,0.046729,-0.113446,-0.090117
10.987016,-0.533329,-0.005595,-9.890655,0.046968,-0.113280,-0.090022
11.002016,-0.535235,-0.005953,-9.917806,0.047207,-0.113115,-0.089927
11.016016,-0.537021,-0.006279,-9.943176,0.047430,-0.112960,-0.089838
11.031016,-0.538942,-0.006621,-9.970386,0.047668,-0.113707,-0.089743
11.046017,-0.540874,-0.006950,-9.997617,0.047908,-0.113541,-0.090559
11.061017,-0.542811,-0.007269,-10.024877,0.048147,-0.113375,-0.090464
11.076017,-0.544751,-0.007577,-10.052169,0.048386,-0.113210,-0.090369
11.091018,-0.546695,-0.007877,-10.079496,0.048627,-0.112132,-0.090273
11.105018,-0.548514,-0.008147,-10.105034,0.049703,-0.111978,-0.091033
11.120018,-0.550470,-0.008425,-10.132424,0.049942,-0.112724,-0.091850
11.135018,-0.552433,-0.008693,-10.159841,0.050181,-0.113469,-0.092668
11.149018,-0.554271,-0.008933,-10.185454,0.049553,-0.113314,-0.092580
11.164019,-0.556241,-0.009182,-10.212934,0.048882,-0.113146,-0.093398
11.179019,-0.558212,-0.009426,-10.240459,0.048211,-0.112978,-0.094217
11.194019,-0.560187,-0.009666,-10.268025,0.048448,-0.113724,-0.094122
11.208019,-0.562035,-0.009889,-10.293788,0.048670,-0.114421,-0.094034
11.223020,-0.564014,-0.010128,-10.321426,0.048907,-0.115167,-0.093939
11.238020,-0.565994,-0.010369,-10.349101,0.049145,-0.115914,-0.093845
11.252020,-0.567844,-0.010596,-10.374969,0.048517,-0.115758,-0.093757
11.267020,-0.569829,-0.010844,-10.402736,0.048756,-0.115592,-0.093662
11.282021,-0.571816,-0.011097,-10.430556,0.048995,-0.115427,-0.093567
11.297021,-0.573807,-0.011358,-10.458426,0.048319,-0.116172,-0.092562
11.311021,-0.575668,-0.011612,-10.484478,0.048542,-0.116018,-0.092473
11.326021,-0.577661,-0.011896,-10.512437,0.049692,-0.115854,-0.092376
11.341022,-0.579657,-0.012193,-10.540447,0.050843,-0.115690,-0.092278
11.355021,-0.581523,-0.012483,-10.566639,0.051064,-0.115536,-0.091338
11.370022,-0.583526,-0.012808,-10.594753,0.050390,-0.116281,-0.091246
11.385022,-0.585531,-0.013148,-10.622913,0.049716,-0.117026,-0.091153
11.400023,-0.587536,-0.013502,-10.651115,0.049041,-0.117771,-0.091060
11.415023,-0.589544,-0.013871,-10.679359,0.049280,-0.117605,-0.090965
11.430023,-0.591555,-0.014258,-10.707650,0.048609,-0.117438,-0.091783
11.444023,-0.593432,-0.014632,-10.734099,0.047983,-0.117281,-0.092547
11.459023,-0.595448,-0.015046,-10.762486,0.048222,-0.117116,-0.092452
11.474024,-0.597472,-0.015469,-10.790911,0.048458,-0.118774,-0.092358
11.488024,-0.599368,-0.015868,-10.817467,0.048680,-0.119470,-0.092269
11.503024,-0.601408,-0.016300,-10.845945,0.048917,-0.120217,-0.092175
11.518024,-0.603460,-0.016737,-10.874453,0.050068,-0.120053,-0.092077
11.533025,-0.605524,-0.017181,-10.902993,0.049394,-0.120798,-0.091985
11.548025,-0.607600,-0.017630,-10.931564,0.050544,-0.120634,-0.091887
11.563025,-0.609686,-0.018080,-10.960163,0.051695,-0.120470,-0.091790
11.577025,-0.611642,-0.018500,-10.986874,0.051917,-0.121166,-0.091702
11.592026,-0.613741,-0.018946,-11.015511,0.052155,-0.120090,-0.090694
11.607026,-0.615840,-0.019388,-11.044171,0.052394,-0.119013,-0.089686
11.621026,-0.617801,-0.019797,-11.070947,0.052615,-0.118859,-0.088745
11.636026,-0.619912,-0.020232,-11.099665,0.052854,-0.118694,-0.088650
11.653027,-0.622311,-0.020714,-11.132245,0.052092,-0.119537,-0.089578
11.668027,-0.624436,-0.021127,-11.161018,0.051417,-0.120282,-0.089486
11.683027,-0.626572,-0.021526,-11.189816,0.050743,-0.121027,-0.089393
11.698028,-0.628717,-0.021913,-11.218641,0.050984,-0.120861,-0.090210
11.712028,-0.630723,-0.022263,-11.245578,0.051207,-0.120706,-0.090121
11.727028,-0.632879,-0.022624,-11.274474,0.051446,-0.120541,-0.090025
11.742028,-0.635040,-0.022970,-11.303405,0.051685,-0.121286,-0.090842
11.756028,-0.637062,-0.023283,-11.330433,0.051056,-0.121982,-0.090756
11.771029,-0.639236,-0.023610,-11.359423,0.051295,-0.121816,-0.090660
11.786029,-0.641425,-0.023932,-11.388448,0.051534,-0.121651,-0.090565
11.801029,-0.643623,-0.024248,-11.417513,0.052685,-0.121486,-0.090468
11.816030,-0.645823,-0.024562,-11.446619,0.052922,-0.122233,-0.090373
11.831030,-0.648024,-0.024877,-11.475760,0.053160,-0.122979,-0.090279
11.845030,-0.650083,-0.025170,-11.502991,0.053381,-0.123676,-0.090190
11.860030,-0.652290,-0.025489,-11.532202,0.053621,-0.124421,-0.091008
11.875031,-0.654493,-0.025816,-11.561459,0.052951,-0.123342,-0.091825
11.890031,-0.656691,-0.026153,-11.590765,0.052282,-0.122262,-0.092643
11.905031,-0.658888,-0.026500,-11.620123,0.052521,-0.122096,-0.092547
11.919031,-0.660945,-0.026830,-11.647570,0.052744,-0.121942,-0.092458
11.934031,-0.663155,-0.027192,-11.677021,0.052073,-0.121774,-0.093277
11.949032,-0.665369,-0.027563,-11.706513,0.051402,-0.121606,-0.094095
11.963032,-0.667435,-0.027919,-11.734083,0.050775,-0.120599,-0.094007
11.978032,-0.669650,-0.028313,-11.763678,0.049190,-0.120431,-0.093915
11.993032,-0.671869,-0.028723,-11.793326,0.048514,-0.121177,-0.092911
12.007032,-0.673943,-0.029118,-11.821042,0.047883,-0.121873,-0.091973
12.022033,-0.676169,-0.029554,-11.850778,0.048122,-0.121707,-0.091878
12.037033,-0.678400,-0.030003,-11.880550,0.048359,-0.122453,-0.091783
12.051033,-0.680483,-0.030435,-11.908373,0.048581,-0.123150,-0.091695
12.066033,-0.682717,-0.030909,-11.938224,0.046998,-0.122981,-0.092515
12.080033,-0.684808,-0.031362,-11.966123,0.047221,-0.122826,-0.092426
12.095034,-0.687062,-0.031857,-11.996048,0.046547,-0.123571,-0.092333
12.110034,-0.689333,-0.032359,-12.026003,0.045872,-0.124316,-0.092241
12.124034,-0.691464,-0.032833,-12.053988,0.046093,-0.125864,-0.092153
12.139034,-0.693752,-0.033347,-12.084004,0.047243,-0.125700,-0.092056
12.153034,-0.695890,-0.033832,-12.112048,0.048317,-0.125547,-0.091965
12.168035,-0.698186,-0.034356,-12.142127,0.048556,-0.125381,-0.091869
12.183035,-0.700489,-0.034880,-12.172235,0.048794,-0.126127,-0.091775
12.197035,-0.702644,-0.035367,-12.200354,0.049017,-0.125973,-0.091686
12.212035,-0.704956,-0.035886,-12.230496,0.049256,-0.125807,-0.091590
12.227036,-0.707275,-0.036400,-12.260659,0.050409,-0.125643,-0.092405
12.241035,-0.709447,-0.036870,-12.288838,0.049781,-0.125487,-0.092317
12.256036,-0.711780,-0.037364,-12.319062,0.050018,-0.126233,-0.092223
12.271036,-0.714119,-0.037846,-12.349317,0.050256,-0.126980,-0.092128
12.285036,-0.716310,-0.038287,-12.377578,0.049629,-0.126823,-0.092892
12.300036,-0.718670,-0.038750,-12.407881,0.049868,-0.126657,-0.092797
12.315037,-0.721041,-0.039200,-12.438209,0.050107,-0.126492,-0.092701
12.329037,-0.723260,-0.039610,-12.466542,0.050330,-0.126337,-0.092612
12.345037,-0.725802,-0.040065,-12.498961,0.050585,-0.126161,-0.092510
12.360037,-0.728191,-0.040479,-12.529387,0.048999,-0.126904,-0.092420
12.374037,-0.730424,-0.040856,-12.557813,0.047518,-0.127598,-0.092335
12.389037,-0.732824,-0.041250,-12.588295,0.048669,-0.127434,-0.092238
12.404037,-0.735227,-0.041636,-12.618811,0.049818,-0.128182,-0.092141
12.419038,-0.737636,-0.042017,-12.649371,0.050061,-0.127104,-0.092957
12.433038,-0.739898,-0.042366,-12.677938,0.050287,-0.126098,-0.093718
12.448038,-0.742332,-0.042738,-12.708588,0.050527,-0.126843,-0.094535
12.463038,-0.744772,-0.043109,-12.739275,0.050766,-0.127589,-0.095352
12.477038,-0.747054,-0.043454,-12.767952,0.050990,-0.128285,-0.096115
12.492039,-0.749501,-0.043825,-12.798718,0.051227,-0.129031,-0.096020
12.507039,-0.751951,-0.044202,-12.829535,0.051468,-0.128865,-0.096837
12.522039,-0.754407,-0.044588,-12.860411,0.050794,-0.129609,-0.096744
12.537040,-0.756871,-0.044982,-12.891346,0.050119,-0.130354,-0.096652
12.552040,-0.759340,-0.045386,-12.922335,0.050354,-0.131101,-0.095645
12.566040,-0.761650,-0.045773,-12.951300,0.049726,-0.130946,-0.095558
12.581040,-0.764125,-0.046197,-12.982384,0.050879,-0.129870,-0.095460
12.596041,-0.766595,-0.046631,-13.013524,0.052031,-0.128794,-0.095361
12.610041,-0.768902,-0.047047,-13.042640,0.052255,-0.127788,-0.095272
12.625041,-0.771378,-0.047507,-13.073884,0.051583,-0.127621,-0.095178
12.640041,-0.773861,-0.047978,-13.105173,0.050910,-0.127454,-0.095085
12.655042,-0.776351,-0.048460,-13.136506,0.051149,-0.128200,-0.095902
12.669042,-0.778680,-0.048919,-13.165787,0.051374,-0.128045,-0.096664
12.684042,-0.781179,-0.049422,-13.197197,0.051613,-0.127879,-0.096569
12.699042,-0.783680,-0.049936,-13.228648,0.051852,-0.127714,-0.096473
12.713042,-0.786020,-0.050426,-13.258036,0.052073,-0.128410,-0.096385
12.728043,-0.788532,-0.050960,-13.289550,0.051399,-0.129155,-0.096292
12.743043,-0.791051,-0.051499,-13.321091,0.050722,-0.129901,-0.095288
12.757043,-0.793405,-0.052004,-13.350556,0.050091,-0.130597,-0.094350
12.772043,-0.795933,-0.052550,-13.382155,0.049420,-0.130429,-0.095169
12.787044,-0.798469,-0.053098,-13.413786,0.048749,-0.130261,-0.095987
12.802044,-0.801020,-0.053645,-13.445447,0.048079,-0.130093,-0.096806
12.816044,-0.803411,-0.054154,-13.475020,0.047450,-0.129938,-0.096719
12.831044,-0.805982,-0.054693,-13.506726,0.047686,-0.130685,-0.095712
12.846045,-0.808561,-0.055226,-13.538455,0.048836,-0.129610,-0.094702
12.860044,-0.810974,-0.055718,-13.568093,0.049910,-0.128606,-0.093759
12.875045,-0.813564,-0.056238,-13.599879,0.051060,-0.128442,-0.093662
12.890045,-0.816159,-0.056748,-13.631698,0.051296,-0.130100,-0.093568
12.904045,-0.818584,-0.057210,-13.661417,0.050667,-0.130796,-0.093481
12.919045,-0.821181,-0.057690,-13.693279,0.049993,-0.131540,-0.093389
12.934046,-0.823780,-0.058157,-13.725167,0.050236,-0.131373,-0.095117
12.948046,-0.826208,-0.058586,-13.754959,0.049609,-0.130366,-0.095029
12.963046,-0.828809,-0.059034,-13.786914,0.048938,-0.129288,-0.094935
12.978046,-0.831416,-0.059470,-13.818904,0.048265,-0.129121,-0.094842
12.992046,-0.833860,-0.059867,-13.848788,0.047639,-0.128964,-0.095606
13.007047,-0.836485,-0.060285,-13.880836,0.046966,-0.128797,-0.095512
13.022047,-0.839111,-0.060695,-13.912914,0.046293,-0.128630,-0.095419
13.037047,-0.841743,-0.061097,-13.945029,0.045620,-0.128463,-0.095325
13.052048,-0.844384,-0.061493,-13.977190,0.044948,-0.127384,-0.095231
13.066048,-0.846856,-0.061860,-14.007247,0.044322,-0.127227,-0.095995
13.081048,-0.849514,-0.062253,-14.039493,0.043651,-0.127060,-0.096814
13.096048,-0.852179,-0.062649,-14.071780,0.043891,-0.127805,-0.097631
13.111049,-0.854846,-0.063050,-14.104114,0.043219,-0.126726,-0.097537
13.126049,-0.857515,-0.063454,-14.136496,0.042548,-0.125648,-0.097443
13.141049,-0.860186,-0.063864,-14.168932,0.041879,-0.124568,-0.098261
13.156050,-0.862862,-0.064286,-14.201427,0.042114,-0.125315,-0.097254
13.170050,-0.865366,-0.064690,-14.231801,0.042336,-0.126012,-0.097165
13.185050,-0.868056,-0.065135,-14.264390,0.042573,-0.126758,-0.097071
13.200050,-0.870750,-0.065591,-14.297026,0.042812,-0.127504,-0.097888
13.214050,-0.873263,-0.066029,-14.327530,0.043034,-0.128200,-0.097799
13.229051,-0.875956,-0.066511,-14.360264,0.042363,-0.128033,-0.098618
13.244051,-0.878652,-0.067003,-14.393050,0.041692,-0.127865,-0.099436
13.258051,-0.881174,-0.067472,-14.423693,0.040213,-0.127707,-0.099351
13.273051,-0.883881,-0.067987,-14.456557,0.039539,-0.128452,-0.099258
13.287051,-0.886413,-0.068478,-14.487257,0.038909,-0.129147,-0.099172
13.302052,-0.889130,-0.069016,-14.520182,0.038236,-0.128980,-0.099079
13.318051,-0.892035,-0.069602,-14.555345,0.037518,-0.128802,-0.098979
13.333052,-0.894767,-0.070160,-14.588346,0.037756,-0.129548,-0.098884
13.348052,-0.897508,-0.070726,-14.621379,0.037993,-0.130295,-0.098789
13.363052,-0.900257,-0.071298,-14.654438,0.038231,-0.131041,-0.098695
13.377052,-0.902828,-0.071836,-14.685312,0.037601,-0.131736,-0.098608
13.392053,-0.905592,-0.072413,-14.718417,0.037842,-0.130659,-0.098512
13.407053,-0.908365,-0.072989,-14.751557,0.038082,-0.129582,-0.098416
13.422053,-0.911146,-0.073565,-14.784730,0.039232,-0.128506,-0.097406
13.438053,-0.914122,-0.074178,-14.820142,0.039487,-0.128330,-0.097304
13.452053,-0.916739,-0.074708,-14.851145,0.039710,-0.128175,-0.097215
13.467053,-0.919549,-0.075272,-14.884379,0.039034,-0.128921,-0.096211
13.482054,-0.922362,-0.075829,-14.917637,0.039271,-0.129667,-0.096116
13.496054,-0.924992,-0.076340,-14.948705,0.039494,-0.129513,-0.096027
13.511054,-0.927817,-0.076880,-14.982022,0.039733,-0.129347,-0.095931
13.525054,-0.930459,-0.077373,-15.013145,0.040806,-0.130045,-0.095841
13.540054,-0.933294,-0.077890,-15.046517,0.041043,-0.130792,-0.095746
13.555055,-0.936133,-0.078393,-15.079917,0.039457,-0.131535,-0.095656
13.569055,-0.938782,-0.078851,-15.111118,0.037976,-0.132229,-0.095571
13.584055,-0.941619,-0.079328,-15.144582,0.038217,-0.131151,-0.095475
13.598055,-0.944271,-0.079762,-15.175848,0.038440,-0.131847,-0.096238
13.613055,-0.947121,-0.080213,-15.209383,0.038680,-0.132593,-0.097055
13.628056,-0.949978,-0.080652,-15.242954,0.038919,-0.133339,-0.097872
13.642056,-0.952646,-0.081054,-15.274320,0.039142,-0.134886,-0.098635
13.657056,-0.955507,-0.081478,-15.307963,0.038469,-0.134719,-0.098542
13.672056,-0.958372,-0.081896,-15.341650,0.037796,-0.134552,-0.098448
13.686056,-0.961050,-0.082284,-15.373132,0.038017,-0.134398,-0.097508
13.701056,-0.963926,-0.082700,-15.406907,0.037344,-0.134231,-0.097415
13.716057,-0.966812,-0.083115,-15.440727,0.036671,-0.134064,-0.097322
13.731057,-0.969705,-0.083533,-15.474591,0.036910,-0.133898,-0.097226
13.745057,-0.972405,-0.083926,-15.506243,0.037984,-0.133745,-0.097135
13.760057,-0.975300,-0.084355,-15.540210,0.037311,-0.133578,-0.097042
13.775058,-0.978196,-0.084796,-15.574235,0.036638,-0.133411,-0.096949
13.790058,-0.981096,-0.085247,-15.608318,0.035053,-0.133243,-0.096857
13.805058,-0.984001,-0.085709,-15.642453,0.035291,-0.133989,-0.096762
13.820059,-0.986910,-0.086182,-15.676635,0.033706,-0.133820,-0.096671
13.835059,-0.989826,-0.086667,-15.710863,0.032121,-0.133652,-0.096580
13.850060,-0.992746,-0.087167,-15.745141,0.031447,-0.134397,-0.096487
13.865060,-0.995672,-0.087682,-15.779469,0.031686,-0.134231,-0.096392
13.880060,-0.998605,-0.088212,-15.813840,0.031013,-0.134064,-0.096299
13.895061,-1.001541,-0.088757,-15.848247,0.030340,-0.133897,-0.096205
13.909060,-1.004284,-0.089277,-15.880387,0.029712,-0.133741,-0.096118
13.924061,-1.007229,-0.089844,-15.914852,0.029951,-0.133575,-0.096023
13.939061,-1.010182,-0.090424,-15.949349,0.030189,-0.133410,-0.095928
13.953061,-1.012945,-0.090977,-15.981579,0.031264,-0.133257,-0.095837
13.968061,-1.015913,-0.091580,-16.016144,0.030589,-0.134002,-0.095744
13.983062,-1.018893,-0.092189,-16.050735,0.032646,-0.134752,-0.093821
13.998062,-1.021886,-0.092803,-16.085350,0.034703,-0.135502,-0.091898
14.013062,-1.024888,-0.093419,-16.119986,0.034031,-0.134424,-0.091804
14.028063,-1.027899,-0.094032,-16.154650,0.034270,-0.134258,-0.091709
14.042063,-1.030721,-0.094604,-16.187031,0.034492,-0.134955,-0.091620
14.057063,-1.033759,-0.095213,-16.221750,0.034729,-0.135701,-0.091525
14.072063,-1.036810,-0.095817,-16.256493,0.035881,-0.136448,-0.092340
14.086063,-1.039668,-0.096373,-16.288937,0.036103,-0.137145,-0.092252
14.101064,-1.042739,-0.096955,-16.323719,0.036340,-0.137891,-0.092157
14.115064,-1.045610,-0.097490,-16.356205,0.036562,-0.138588,-0.092068
14.130064,-1.048691,-0.098055,-16.391041,0.036799,-0.139334,-0.091973
14.145064,-1.051780,-0.098606,-16.425909,0.037036,-0.140080,-0.091878
14.159064,-1.054668,-0.099109,-16.458479,0.037258,-0.140777,-0.091790
14.174065,-1.057764,-0.099634,-16.493402,0.037501,-0.139699,-0.092606
14.188065,-1.060655,-0.100111,-16.526028,0.036871,-0.140394,-0.092519
14.203065,-1.063755,-0.100608,-16.561016,0.036197,-0.141139,-0.092427
14.218065,-1.066859,-0.101092,-16.596043,0.035524,-0.140972,-0.092333
14.234065,-1.070181,-0.101596,-16.633451,0.035780,-0.141768,-0.093205
14.248065,-1.073100,-0.102030,-16.666218,0.036003,-0.142464,-0.093967
14.264065,-1.076446,-0.102523,-16.703699,0.036259,-0.143259,-0.094839
14.280065,-1.079798,-0.103014,-16.741219,0.035544,-0.143080,-0.095712
14.295065,-1.082944,-0.103474,-16.776436,0.035781,-0.143827,-0.095617
14.309065,-1.085883,-0.103906,-16.809349,0.036006,-0.143672,-0.096379
14.324065,-1.089035,-0.104371,-16.844662,0.036247,-0.143506,-0.097196
14.339066,-1.092192,-0.104841,-16.880018,0.035573,-0.144250,-0.097103
14.353065,-1.095144,-0.105287,-16.913059,0.035798,-0.144095,-0.097865
14.368066,-1.098309,-0.105774,-16.948511,0.035127,-0.143928,-0.098684
14.383066,-1.101480,-0.106272,-16.984018,0.034457,-0.143760,-0.099502
14.398067,-1.104655,-0.106780,-17.019581,0.034696,-0.143595,-0.099407
14.413067,-1.107833,-0.107301,-17.055199,0.034931,-0.145253,-0.099313
14.428067,-1.111013,-0.107839,-17.090868,0.035167,-0.146911,-0.099218
14.443068,-1.114193,-0.108391,-17.126587,0.036316,-0.147659,-0.099121
14.458068,-1.117374,-0.108956,-17.162354,0.036555,-0.147494,-0.099025
14.473068,-1.120561,-0.109533,-17.198168,0.037706,-0.147330,-0.098928
14.488069,-1.123755,-0.110120,-17.234032,0.038857,-0.147166,-0.098830
14.502069,-1.126740,-0.110677,-17.267546,0.039082,-0.147011,-0.099592
14.517069,-1.129942,-0.111286,-17.303486,0.039319,-0.146846,-0.098584
14.532069,-1.133149,-0.111906,-17.339453,0.039560,-0.146680,-0.099401
14.547070,-1.136360,-0.112538,-17.375446,0.039801,-0.146514,-0.100217
14.562070,-1.139578,-0.113183,-17.411470,0.040956,-0.145437,-0.101031
14.577070,-1.142809,-0.113840,-17.447527,0.041197,-0.145271,-0.101847
14.592071,-1.146051,-0.114503,-17.483614,0.041438,-0.145105,-0.102663
14.607071,-1.149303,-0.115171,-17.519730,0.041676,-0.145851,-0.102569
14.621071,-1.152347,-0.115798,-17.553455,0.041899,-0.145697,-0.102479
14.636071,-1.155621,-0.116474,-17.589611,0.043049,-0.145533,-0.102382
14.651072,-1.158906,-0.117153,-17.625792,0.044200,-0.145369,-0.102284
14.665071,-1.161983,-0.117786,-17.659588,0.044422,-0.146066,-0.102195
14.680072,-1.165292,-0.118457,-17.695826,0.044661,-0.145900,-0.102100
14.695072,-1.168609,-0.119120,-17.732086,0.043982,-0.147558,-0.101096
14.709072,-1.171709,-0.119729,-17.765947,0.043349,-0.149105,-0.100160
14.724072,-1.175040,-0.120370,-17.802248,0.042677,-0.149849,-0.100979
14.739073,-1.178383,-0.120998,-17.838575,0.043828,-0.149685,-0.100881
14.753073,-1.181509,-0.121572,-17.872507,0.044902,-0.149532,-0.100790
14.768073,-1.184865,-0.122175,-17.908894,0.045139,-0.150278,-0.100695
14.783073,-1.188228,-0.122763,-17.945312,0.046290,-0.151025,-0.101510
14.798074,-1.191594,-0.123335,-17.981758,0.047442,-0.151773,-0.102324
14.813074,-1.194961,-0.123892,-18.018229,0.048594,-0.152520,-0.103139
14.828074,-1.198330,-0.124435,-18.054731,0.047921,-0.152353,-0.103046
14.843075,-1.201705,-0.124967,-18.091276,0.046338,-0.152183,-0.103867
14.857075,-1.204863,-0.125456,-18.125422,0.045713,-0.152027,-0.104631
14.872075,-1.208258,-0.125971,-18.162043,0.045042,-0.151859,-0.105450
14.887075,-1.211666,-0.126481,-18.198704,0.044370,-0.152603,-0.106269
14.902076,-1.215081,-0.126987,-18.235405,0.043695,-0.153348,-0.106177
14.916076,-1.218272,-0.127458,-18.269697,0.043066,-0.154043,-0.106091
14.931076,-1.221696,-0.127964,-18.306484,0.043304,-0.153877,-0.105995
14.946076,-1.225125,-0.128476,-18.343319,0.042634,-0.153709,-0.106814
14.960076,-1.228329,-0.128963,-18.377739,0.043704,-0.154408,-0.105872
14.975077,-1.231766,-0.129494,-18.414658,0.044851,-0.155157,-0.104863
14.990077,-1.235206,-0.130034,-18.451622,0.044180,-0.154989,-0.105682
15.004077,-1.238418,-0.130546,-18.486168,0.043552,-0.154833,-0.105595
15.019077,-1.241861,-0.131103,-18.523239,0.043793,-0.156490,-0.107325
15.034078,-1.245308,-0.131669,-18.560369,0.044033,-0.158147,-0.109054
15.048078,-1.248529,-0.132207,-18.595074,0.043404,-0.158842,-0.108968
15.063078,-1.251983,-0.132797,-18.632299,0.043641,-0.159588,-0.108873
15.078078,-1.255445,-0.133396,-18.669567,0.043878,-0.160335,-0.108778
15.092078,-1.258678,-0.133968,-18.704390,0.044950,-0.161033,-0.108687
15.107079,-1.262144,-0.134598,-18.741745,0.044278,-0.160866,-0.108594
15.122079,-1.265618,-0.135242,-18.779144,0.045428,-0.160702,-0.108496
15.137079,-1.269102,-0.135893,-18.816584,0.046579,-0.160539,-0.108398
15.152080,-1.272595,-0.136555,-18.854055,0.047728,-0.161287,-0.108301
15.166080,-1.275863,-0.137183,-18.889057,0.047098,-0.161131,-0.107363
15.181080,-1.279372,-0.137865,-18.926592,0.048250,-0.160056,-0.107264
15.196080,-1.282889,-0.138556,-18.964161,0.049403,-0.158980,-0.107165
15.211081,-1.286414,-0.139255,-19.001764,0.049644,-0.158814,-0.107981
15.226081,-1.289945,-0.139954,-19.039392,0.049880,-0.160472,-0.107887
15.241081,-1.293483,-0.140651,-19.077040,0.050115,-0.162131,-0.107793
15.256082,-1.297031,-0.141345,-19.114706,0.050352,-0.162877,-0.107699
15.271082,-1.300592,-0.142035,-19.152397,0.050591,-0.162712,-0.107603
15.286082,-1.304163,-0.142719,-19.190119,0.050830,-0.162546,-0.107507
15.301083,-1.307742,-0.143398,-19.227871,0.051069,-0.162381,-0.107412
15.315083,-1.311089,-0.144024,-19.263132,0.051290,-0.162227,-0.106472
15.330083,-1.314682,-0.144682,-19.300938,0.051527,-0.162973,-0.106377
15.345083,-1.318280,-0.145323,-19.338766,0.051762,-0.163721,-0.105370
15.360084,-1.321885,-0.145948,-19.376621,0.051996,-0.164468,-0.104364
15.374084,-1.325257,-0.146517,-19.411982,0.052215,-0.165165,-0.103424
15.389084,-1.328877,-0.147115,-19.449905,0.052453,-0.164089,-0.102416
15.403084,-1.332263,-0.147661,-19.485331,0.052675,-0.163084,-0.101475
15.418084,-1.335894,-0.148232,-19.523317,0.052915,-0.163830,-0.102292
15.433084,-1.339529,-0.148787,-19.561333,0.052240,-0.163663,-0.101287
15.452085,-1.344140,-0.149476,-19.609539,0.051390,-0.163451,-0.102324
15.467085,-1.347788,-0.150011,-19.647646,0.052541,-0.163287,-0.102226
15.482085,-1.351445,-0.150539,-19.685797,0.053692,-0.163123,-0.102128
15.497086,-1.355112,-0.151059,-19.723989,0.053929,-0.163870,-0.102033
15.512086,-1.358790,-0.151577,-19.762217,0.053253,-0.165526,-0.101942
15.526086,-1.362235,-0.152061,-19.797926,0.052622,-0.167072,-0.101857
15.541086,-1.365935,-0.152582,-19.836226,0.052861,-0.166907,-0.101761
15.555086,-1.369395,-0.153071,-19.872017,0.053085,-0.165901,-0.101671
15.570086,-1.373108,-0.153603,-19.910414,0.052411,-0.166646,-0.101579
15.585087,-1.376828,-0.154146,-19.948858,0.051736,-0.167391,-0.101487
15.600087,-1.380554,-0.154700,-19.987350,0.051065,-0.166312,-0.101393
15.614087,-1.384032,-0.155227,-20.023319,0.051288,-0.166158,-0.101304
15.629087,-1.387761,-0.155806,-20.061907,0.051524,-0.165993,-0.100296
15.644088,-1.391497,-0.156400,-20.100548,0.051760,-0.165828,-0.099289
15.658088,-1.394989,-0.156967,-20.136663,0.051984,-0.166524,-0.100051
15.673088,-1.398733,-0.157592,-20.175407,0.052221,-0.167271,-0.099957
15.688088,-1.402476,-0.158233,-20.214199,0.052459,-0.168017,-0.099862
